timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701350020280,379,bora ,403,Forbidden,Thread Group 1-486,text,false,,3767,121,20,20,https://www.bynder.com/en,379,0,162
1701350020359,353,bora ,403,Forbidden,Thread Group 1-490,text,false,,3767,121,20,20,https://www.bynder.com/en,353,0,158
1701350020340,381,bora ,403,Forbidden,Thread Group 1-489,text,false,,3767,121,20,20,https://www.bynder.com/en,381,0,177
1701350020400,329,bora ,403,Forbidden,Thread Group 1-492,text,false,,3767,121,19,19,https://www.bynder.com/en,329,0,132
1701350020436,343,bora ,403,Forbidden,Thread Group 1-494,text,false,,3767,121,20,20,https://www.bynder.com/en,343,0,151
1701350020418,367,bora ,403,Forbidden,Thread Group 1-493,text,false,,3767,121,20,20,https://www.bynder.com/en,367,0,173
1701350020456,335,bora ,403,Forbidden,Thread Group 1-495,text,false,,3767,121,19,19,https://www.bynder.com/en,335,0,140
1701350020476,338,bora ,403,Forbidden,Thread Group 1-496,text,false,,3767,121,19,19,https://www.bynder.com/en,338,0,139
1701350020518,347,bora ,403,Forbidden,Thread Group 1-498,text,false,,3767,121,21,21,https://www.bynder.com/en,347,0,142
1701350020496,372,bora ,403,Forbidden,Thread Group 1-497,text,false,,3767,121,20,20,https://www.bynder.com/en,372,0,164
1701350020320,574,bora ,403,Forbidden,Thread Group 1-488,text,false,,3767,121,20,20,https://www.bynder.com/en,574,0,140
1701350020538,359,bora ,403,Forbidden,Thread Group 1-499,text,false,,3767,121,19,19,https://www.bynder.com/en,359,0,148
1701350020578,355,bora ,403,Forbidden,Thread Group 1-501,text,false,,3767,121,20,20,https://www.bynder.com/en,355,0,157
1701350020561,377,bora ,403,Forbidden,Thread Group 1-500,text,false,,3767,121,20,20,https://www.bynder.com/en,377,0,174
1701350020596,344,bora ,403,Forbidden,Thread Group 1-502,text,false,,3767,121,19,19,https://www.bynder.com/en,343,0,146
1701350020379,580,bora ,403,Forbidden,Thread Group 1-491,text,false,,3767,121,19,19,https://www.bynder.com/en,580,0,143
1701350020617,348,bora ,403,Forbidden,Thread Group 1-503,text,false,,3767,121,18,18,https://www.bynder.com/en,347,0,149
1701350020636,359,bora ,403,Forbidden,Thread Group 1-504,text,false,,3767,121,18,18,https://www.bynder.com/en,358,0,159
1701350020659,348,bora ,403,Forbidden,Thread Group 1-505,text,false,,3767,121,18,18,https://www.bynder.com/en,348,0,145
1701350020679,342,bora ,403,Forbidden,Thread Group 1-506,text,false,,3767,121,18,18,https://www.bynder.com/en,342,0,143
1701350020699,341,bora ,403,Forbidden,Thread Group 1-507,text,false,,3767,121,17,17,https://www.bynder.com/en,341,0,146
1701350020719,343,bora ,403,Forbidden,Thread Group 1-508,text,false,,3767,121,18,18,https://www.bynder.com/en,343,0,140
1701350020741,342,bora ,403,Forbidden,Thread Group 1-509,text,false,,3767,121,18,18,https://www.bynder.com/en,342,0,143
1701350020760,347,bora ,403,Forbidden,Thread Group 1-510,text,false,,3767,121,18,18,https://www.bynder.com/en,347,0,143
1701350020781,355,bora ,403,Forbidden,Thread Group 1-511,text,false,,3767,121,18,18,https://www.bynder.com/en,355,0,148
1701350020801,344,bora ,403,Forbidden,Thread Group 1-512,text,false,,3767,121,18,18,https://www.bynder.com/en,344,0,139
1701350020819,347,bora ,403,Forbidden,Thread Group 1-513,text,false,,3767,121,18,18,https://www.bynder.com/en,347,0,152
1701350020838,344,bora ,403,Forbidden,Thread Group 1-514,text,false,,3767,121,18,18,https://www.bynder.com/en,344,0,140
1701350020858,337,bora ,403,Forbidden,Thread Group 1-515,text,false,,3767,121,17,17,https://www.bynder.com/en,337,0,143
1701350020878,335,bora ,403,Forbidden,Thread Group 1-516,text,false,,3767,121,17,17,https://www.bynder.com/en,335,0,140
1701350020898,333,bora ,403,Forbidden,Thread Group 1-517,text,false,,3767,121,17,17,https://www.bynder.com/en,333,0,142
1701350020918,338,bora ,403,Forbidden,Thread Group 1-518,text,false,,3767,121,17,17,https://www.bynder.com/en,338,0,140
1701350020938,343,bora ,403,Forbidden,Thread Group 1-519,text,false,,3767,121,18,18,https://www.bynder.com/en,343,0,144
1701350020956,341,bora ,403,Forbidden,Thread Group 1-520,text,false,,3767,121,17,17,https://www.bynder.com/en,341,0,136
1701350020978,336,bora ,403,Forbidden,Thread Group 1-521,text,false,,3767,121,17,17,https://www.bynder.com/en,336,0,141
1701350021016,342,bora ,403,Forbidden,Thread Group 1-523,text,false,,3767,121,19,19,https://www.bynder.com/en,342,0,143
1701350020998,364,bora ,403,Forbidden,Thread Group 1-522,text,false,,3767,121,18,18,https://www.bynder.com/en,364,0,147
1701350021041,335,bora ,403,Forbidden,Thread Group 1-524,text,false,,3767,121,17,17,https://www.bynder.com/en,335,0,138
1701350021059,339,bora ,403,Forbidden,Thread Group 1-525,text,false,,3767,121,17,17,https://www.bynder.com/en,339,0,140
1701350021076,333,bora ,403,Forbidden,Thread Group 1-526,text,false,,3767,121,17,17,https://www.bynder.com/en,333,0,139
1701350021100,334,bora ,403,Forbidden,Thread Group 1-527,text,false,,3767,121,17,17,https://www.bynder.com/en,334,0,137
1701350021120,337,bora ,403,Forbidden,Thread Group 1-528,text,false,,3767,121,18,18,https://www.bynder.com/en,337,0,139
